neighborhood,area,rooms,age,parking,price
مولوی,240,2,25,1,10434324963
مولوی,240,3,0,0,13545040382
مولوی,240,3,0,1,14184588906
مولوی,240,3,5,0,12759152280
مولوی,240,3,5,1,13593974164
مولوی,240,3,10,0,12558445615
مولوی,240,3,10,1,12893166809
مولوی,240,3,15,0,11966303746
مولوی,240,3,15,1,12258183497
مولوی,240,3,20,0,11092647560
مولوی,240,3,20,1,11504108541
مولوی,240,3,25,0,10292807705
مولوی,240,3,25,1,11143458278
مولوی,240,4,0,0,13783370825
مولوی,240,4,0,1,14508770576
مولوی,240,4,5,0,13619496643
مولوی,240,4,5,1,14341205193
مولوی,240,4,10,0,12746736268
مولوی,240,4,10,1,13250123701
مولوی,240,4,15,0,12280041169
مولوی,240,4,15,1,12603962338
مولوی,240,4,20,0,11802347415
مولوی,240,4,20,1,12004852213
مولوی,240,4,25,0,10991384852
مولوی,240,4,25,1,11421700209
مولوی,240,5,0,0,14410067731
مولوی,240,5,0,1,15228181215
مولوی,240,5,5,0,13783867055
مولوی,240,5,5,1,14765447496
مولوی,240,5,10,0,13535938874
مولوی,240,5,10,1,13794480610
مولوی,240,5,15,0,12570734696
مولوی,240,5,15,1,13275866110
مولوی,240,5,20,0,12328724587
مولوی,240,5,20,1,12831135254
مولوی,240,5,25,0,11255283544
مولوی,240,5,25,1,11942256169
مولوی,250,1,0,0,13261617317
مولوی,250,1,0,1,13537569583
مولوی,250,1,5,0,12628790245
مولوی,250,1,5,1,13114387509
مولوی,250,1,10,0,12058674749
مولوی,250,1,10,1,12212905140
مولوی,250,1,15,0,11447535060
مولوی,250,1,15,1,12174294344
مولوی,250,1,20,0,10829963859
مولوی,250,1,20,1,11569573272
مولوی,250,1,25,0,9845124386
مولوی,250,1,25,1,10784237121
مولوی,250,2,0,0,13541994807
مولوی,250,2,0,1,14411625442
مولوی,250,2,5,0,12902448184
مولوی,250,2,5,1,13782632852
مولوی,250,2,10,0,12154303539
مولوی,250,2,10,1,12986703171
مولوی,250,2,15,0,11800437394
مولوی,250,2,15,1,12383446628
مولوی,250,2,20,0,10967312204
مولوی,250,2,20,1,11674715424
مولوی,250,2,25,0,10589478337
مولوی,250,2,25,1,11126007202
مولوی,250,3,0,0,13830807443
مولوی,250,3,0,1,14928194160
مولوی,250,3,5,0,13111888160
مولوی,250,3,5,1,13850800592
مولوی,250,3,10,0,12906660465
مولوی,250,3,10,1,13416175394
مولوی,250,3,15,0,12038814474
مولوی,250,3,15,1,12739342543
مولوی,250,3,20,0,11429073844
مولوی,250,3,20,1,12180539206
مولوی,250,3,25,0,10921554192
مولوی,250,3,25,1,11762403029
مولوی,250,4,0,0,14745124610
مولوی,250,4,0,1,14999850830
مولوی,250,4,5,0,14041963516
مولوی,250,4,5,1,14310523528
مولوی,250,4,10,0,13090888142
مولوی,250,4,10,1,13728764547
مولوی,250,4,15,0,12952998299
مولوی,250,4,15,1,13253898820
مولوی,250,4,20,0,12350611594
مولوی,250,4,20,1,12534811680
مولوی,250,4,25,0,11321455550
مولوی,250,4,25,1,12170965498
مولوی,250,5,0,0,14907850463
مولوی,250,5,0,1,15913302371
مولوی,250,5,5,0,14564131282
مولوی,250,5,5,1,14821401399
مولوی,250,5,10,0,13982380997
مولوی,250,5,10,1,14460603305
مولوی,250,5,15,0,13360605860
مولوی,250,5,15,1,13822096035
مولوی,250,5,20,0,12799163806
مولوی,250,5,20,1,13571834960
مولوی,250,5,25,0,11922716023
مولوی,250,5,25,1,12460891587
مولوی,260,1,0,0,13487287979
مولوی,260,1,0,1,14489413055
مولوی,260,1,5,0,12767228672
مولوی,260,1,5,1,13565971041
مولوی,260,1,10,0,12113279973
مولوی,260,1,10,1,13187695607
مولوی,260,1,15,0,11431022760
مولوی,260,1,15,1,12642689987
مولوی,260,1,20,0,11290239930
مولوی,260,1,20,1,11678141490
مولوی,260,1,25,0,10755281819
مولوی,260,1,25,1,11428542858
مولوی,260,2,0,0,13813115757
مولوی,260,2,0,1,14942004360
مولوی,260,2,5,0,13508108931
مولوی,260,2,5,1,14215617701
مولوی,260,2,10,0,12641198907
مولوی,260,2,10,1,13450079890
مولوی,260,2,15,0,12272093570
مولوی,260,2,15,1,12635635350
مولوی,260,2,20,0,11738628859
مولوی,260,2,20,1,12539071600
مولوی,260,2,25,0,11216785293
مولوی,260,2,25,1,11772592756
مولوی,260,3,0,0,14767863243
مولوی,260,3,0,1,14926541896
مولوی,260,3,5,0,13655077592
مولوی,260,3,5,1,14762656019
مولوی,260,3,10,0,13152575830
مولوی,260,3,10,1,13905529224
مولوی,260,3,15,0,12949991789
مولوی,260,3,15,1,13626571189
مولوی,260,3,20,0,11904496308
مولوی,260,3,20,1,13051746280
مولوی,260,3,25,0,11686614892
مولوی,260,3,25,1,12001431239
مولوی,260,4,0,0,15145305415
مولوی,260,4,0,1,15446222963
مولوی,260,4,5,0,14573728369
مولوی,260,4,5,1,15322888480
مولوی,260,4,10,0,13578843832
مولوی,260,4,10,1,14671793112
مولوی,260,4,15,0,13186102863
مولوی,260,4,15,1,13814331655
مولوی,260,4,20,0,12898136808
مولوی,260,4,20,1,13186152300
مولوی,260,4,25,0,11743393527
مولوی,260,4,25,1,12921092987
مولوی,260,5,0,0,15351654816
مولوی,260,5,0,1,16037585132
مولوی,260,5,5,0,14678595963
مولوی,260,5,5,1,15814674010
مولوی,260,5,10,0,14159154411
مولوی,260,5,10,1,15070620605
مولوی,260,5,15,0,13435065790
مولوی,260,5,15,1,14558602209
مولوی,260,5,20,0,13098297456
مولوی,260,5,20,1,13958719936
مولوی,260,5,25,0,12406654956
مولوی,260,5,25,1,13078683813
مولوی,270,1,0,0,14052044001
مولوی,270,1,0,1,14589330731
مولوی,270,1,5,0,13392759960
مولوی,270,1,5,1,14244366831
مولوی,270,1,10,0,12558555155
مولوی,270,1,10,1,13473339474
مولوی,270,1,15,0,12336392017
مولوی,270,1,15,1,12944317979
مولوی,270,1,20,0,11624760535
مولوی,270,1,20,1,12323278265
مولوی,270,1,25,0,10904506268
مولوی,270,1,25,1,11436600033
مولوی,270,2,0,0,14356139551
مولوی,270,2,0,1,15010294585
مولوی,270,2,5,0,13759305159
مولوی,270,2,5,1,14638357075
مولوی,270,2,10,0,13475417420
مولوی,270,2,10,1,14275298440
مولوی,270,2,15,0,12505067136
مولوی,270,2,15,1,13244885774
مولوی,270,2,20,0,11883070501
مولوی,270,2,20,1,12869561036
مولوی,270,2,25,0,11280631218
مولوی,270,2,25,1,12458588340
مولوی,270,3,0,0,14784793601
مولوی,270,3,0,1,15782210592
مولوی,270,3,5,0,14488572888
مولوی,270,3,5,1,15396613552
مولوی,270,3,10,0,13820366909
مولوی,270,3,10,1,14299193215
مولوی,270,3,15,0,13491182820
مولوی,270,3,15,1,13701414068
مولوی,270,3,20,0,12379526541
مولوی,270,3,20,1,13597752930
مولوی,270,3,25,0,12027314213
مولوی,270,3,25,1,12726439320
مولوی,270,4,0,0,15250304834
مولوی,270,4,0,1,16186223565
مولوی,270,4,5,0,14813265882
مولوی,270,4,5,1,15406797134
مولوی,270,4,10,0,14496277839
مولوی,270,4,10,1,14912617389
مولوی,270,4,15,0,13533543377
مولوی,270,4,15,1,14114434148
مولوی,270,4,20,0,13336789629
مولوی,270,4,20,1,14022444783
مولوی,270,4,25,0,12642833010
مولوی,270,4,25,1,13413522006
مولوی,270,5,0,0,16019096284
مولوی,270,5,0,1,16699712384
مولوی,270,5,5,0,15502203905
مولوی,270,5,5,1,15920525447
مولوی,270,5,10,0,14617254281
مولوی,270,5,10,1,15767781172
مولوی,270,5,15,0,14189475231
مولوی,270,5,15,1,14766915751
مولوی,270,5,20,0,13667204770
مولوی,270,5,20,1,14575704205
مولوی,270,5,25,0,12773357833
مولوی,270,5,25,1,13544960514
مولوی,280,1,0,0,14401934158
مولوی,280,1,0,1,14972849672
مولوی,280,1,5,0,13764496922
مولوی,280,1,5,1,14543034614
مولوی,280,1,10,0,13356789076
مولوی,280,1,10,1,13794679352
مولوی,280,1,15,0,12912796091
مولوی,280,1,15,1,13114277395
مولوی,280,1,20,0,11859814807
مولوی,280,1,20,1,12664122447
مولوی,280,1,25,0,11563747513
مولوی,280,1,25,1,11919738156
مولوی,280,2,0,0,15107592935
مولوی,280,2,0,1,15914394366
مولوی,280,2,5,0,14173098045
مولوی,280,2,5,1,15187645102
مولوی,280,2,10,0,13541792490
مولوی,280,2,10,1,14420979766
مولوی,280,2,15,0,13010725090
مولوی,280,2,15,1,13903660183
مولوی,280,2,20,0,12329721300
مولوی,280,2,20,1,13540400842
مولوی,280,2,25,0,12140292690
مولوی,280,2,25,1,12625653445
مولوی,280,3,0,0,15515970637
مولوی,280,3,0,1,15919563347
مولوی,280,3,5,0,15176066076
مولوی,280,3,5,1,15467976084
مولوی,280,3,10,0,14303722024
مولوی,280,3,10,1,15298962662
مولوی,280,3,15,0,13973529258
مولوی,280,3,15,1,14334298631
مولوی,280,3,20,0,12928315270
مولوی,280,3,20,1,13604360681
مولوی,280,3,25,0,12202354057
مولوی,280,3,25,1,13009291632
مولوی,280,4,0,0,15988191243
مولوی,280,4,0,1,16961426697
مولوی,280,4,5,0,15587088656
مولوی,280,4,5,1,16076520877
مولوی,280,4,10,0,14783426598
مولوی,280,4,10,1,15563496940
مولوی,280,4,15,0,14464686299
مولوی,280,4,15,1,14731909467
مولوی,280,4,20,0,13551548309
مولوی,280,4,20,1,14388728052
مولوی,280,4,25,0,13034445532
مولوی,280,4,25,1,13973684234
مولوی,280,5,0,0,16248796508
مولوی,280,5,0,1,17190523890
مولوی,280,5,5,0,15838105821
مولوی,280,5,5,1,16623658248
مولوی,280,5,10,0,15296224776
مولوی,280,5,10,1,15925416230
مولوی,280,5,15,0,14913014536
مولوی,280,5,15,1,15209616036
مولوی,280,5,20,0,14387569166
مولوی,280,5,20,1,15026846082
مولوی,280,5,25,0,13784811524
مولوی,280,5,25,1,14446272562
مولوی,290,1,0,0,15206138736
مولوی,290,1,0,1,15487088830
مولوی,290,1,5,0,14423767122
مولوی,290,1,5,1,15223055313
مولوی,290,1,10,0,13632111379
مولوی,290,1,10,1,14736381388
مولوی,290,1,15,0,13131758834
مولوی,290,1,15,1,14082101120
مولوی,290,1,20,0,12560773385
مولوی,290,1,20,1,13365849984
مولوی,290,1,25,0,11920392709
مولوی,290,1,25,1,12977428300
مولوی,290,2,0,0,15764772366
مولوی,290,2,0,1,16068692026
مولوی,290,2,5,0,14637123089
مولوی,290,2,5,1,15396244283
مولوی,290,2,10,0,14020892507
مولوی,290,2,10,1,15022831911
مولوی,290,2,15,0,13700397792
مولوی,290,2,15,1,14486883219
مولوی,290,2,20,0,13367940864
مولوی,290,2,20,1,13875376137
مولوی,290,2,25,0,12666305598
مولوی,290,2,25,1,13298683169
مولوی,290,3,0,0,15798891504
مولوی,290,3,0,1,16801586623
مولوی,290,3,5,0,15673843865
مولوی,290,3,5,1,15988986545
مولوی,290,3,10,0,14633294051
مولوی,290,3,10,1,15389150347
مولوی,290,3,15,0,14215932672
مولوی,290,3,15,1,14826974241
مولوی,290,3,20,0,13470032235
مولوی,290,3,20,1,14307770501
مولوی,290,3,25,0,12781045692
مولوی,290,3,25,1,13538963399
مولوی,290,4,0,0,16743546328
مولوی,290,4,0,1,17389142393
مولوی,290,4,5,0,16058559926
مولوی,290,4,5,1,16863141769
مولوی,290,4,10,0,15054443765
مولوی,290,4,10,1,15754281286
مولوی,290,4,15,0,14614413579
مولوی,290,4,15,1,15679058065
مولوی,290,4,20,0,14102348287
مولوی,290,4,20,1,14885464954
مولوی,290,4,25,0,13688188876
مولوی,290,4,25,1,14373994918
مولوی,290,5,0,0,17246958198
مولوی,290,5,0,1,17908106408
مولوی,290,5,5,0,16138315125
مولوی,290,5,5,1,17000708052
مولوی,290,5,10,0,15681811085
مولوی,290,5,10,1,16576569722
مولوی,290,5,15,0,15310111971
مولوی,290,5,15,1,16112588217
مولوی,290,5,20,0,14828110909
مولوی,290,5,20,1,15516565028
مولوی,290,5,25,0,14223235881
مولوی,290,5,25,1,14511391395
مولوی,300,1,0,0,15440601633
مولوی,300,1,0,1,16047050146
مولوی,300,1,5,0,15139192423
مولوی,300,1,5,1,15595043347
مولوی,300,1,10,0,14421319258
مولوی,300,1,10,1,15171380898
مولوی,300,1,15,0,13617473985
مولوی,300,1,15,1,14617536087
مولوی,300,1,20,0,12815105676
مولوی,300,1,20,1,13803384619
مولوی,300,1,25,0,12716135454
مولوی,300,1,25,1,13248490829
مولوی,300,2,0,0,15769169876
مولوی,300,2,0,1,16969010384
مولوی,300,2,5,0,15348578792
مولوی,300,2,5,1,16376145235
مولوی,300,2,10,0,14678457482
مولوی,300,2,10,1,15570383807
مولوی,300,2,15,0,14460852541
مولوی,300,2,15,1,14921580400
مولوی,300,2,20,0,13314141640
مولوی,300,2,20,1,14564065155
مولوی,300,2,25,0,12758945888
مولوی,300,2,25,1,13556053828
مولوی,300,3,0,0,16683806175
مولوی,300,3,0,1,17054504718
مولوی,300,3,5,0,15985526075
مولوی,300,3,5,1,16814757609
مولوی,300,3,10,0,15514181392
مولوی,300,3,10,1,15935487218
مولوی,300,3,15,0,14508668261
مولوی,300,3,15,1,15171305038
مولوی,300,3,20,0,14381831989
مولوی,300,3,20,1,14710892013
مولوی,300,3,25,0,13425612799
مولوی,300,3,25,1,14197839448
مولوی,300,4,0,0,16881027043
مولوی,300,4,0,1,17565095203
مولوی,300,4,5,0,16607749658
مولوی,300,4,5,1,17080438385
مولوی,300,4,10,0,15748730532
مولوی,300,4,10,1,16521663286
مولوی,300,4,15,0,15372702404
مولوی,300,4,15,1,15655037370
مولوی,300,4,20,0,14693371615
مولوی,300,4,20,1,15465187562
مولوی,300,4,25,0,13997182276
مولوی,300,4,25,1,14695180505
مولوی,300,5,0,0,17691781148
مولوی,300,5,0,1,18220485450
مولوی,300,5,5,0,16841093759
مولوی,300,5,5,1,17488798616
مولوی,300,5,10,0,16356114118
مولوی,300,5,10,1,16886212236
مولوی,300,5,15,0,15846404902
مولوی,300,5,15,1,16256747916
مولوی,300,5,20,0,14925920854
مولوی,300,5,20,1,15896706460
مولوی,300,5,25,0,14627339842
مولوی,300,5,25,1,15292054731
ری,40,1,0,0,2162648016
ری,40,1,0,1,3286493131
ری,40,1,5,0,1605333517
ری,40,1,5,1,2680663436
ری,40,1,10,0,1066097005
ری,40,1,10,1,1768373762
ری,40,1,15,0,1000000000
ری,40,1,15,1,1464466668
ری,40,1,20,0,1000000000
ری,40,1,20,1,1000000000
ری,40,1,25,0,1000000000
ری,40,1,25,1,1000000000
ری,40,2,0,0,2895653169
ری,40,2,0,1,3402891023
ری,40,2,5,0,2171219232
ری,40,2,5,1,2771739436
ری,40,2,10,0,1368087908
ری,40,2,10,1,2366895187
ری,40,2,15,0,1086338226
ری,40,2,15,1,1536741455
ری,40,2,20,0,1000000000
ری,40,2,20,1,1000000000
ری,40,2,25,0,1000000000
ری,40,2,25,1,1000000000
ری,40,3,0,0,3476674430
ری,40,3,0,1,4265955175
ری,40,3,5,0,2455311911
ری,40,3,5,1,3354713521
ری,40,3,10,0,2043175316
ری,40,3,10,1,2528269768
ری,40,3,15,0,1539149260
ری,40,3,15,1,2388475803
ری,40,3,20,0,1152268160
ری,40,3,20,1,1675826734
ری,40,3,25,0,1000000000
ری,40,3,25,1,1000000000
ری,40,4,0,0,3831979294
ری,40,4,0,1,4613209834
ری,40,4,5,0,3064211858
ری,40,4,5,1,3720992948
ری,40,4,10,0,2678104683
ری,40,4,10,1,3384129634
ری,40,4,15,0,1865352155
ری,40,4,15,1,2890819179
ری,40,4,20,0,1542602250
ری,40,4,20,1,2165564303
ری,40,4,25,0,1000000000
ری,40,4,25,1,1670247117
ری,40,5,0,0,4144663398
ری,40,5,0,1,5016800655
ری,40,5,5,0,3882622150
ری,40,5,5,1,4476435824
ری,40,5,10,0,2819541574
ری,40,5,10,1,3799011891
ری,40,5,15,0,2343198729
ری,40,5,15,1,3466984780
ری,40,5,20,0,1615950431
ری,40,5,20,1,2399896131
ری,40,5,25,0,1222508329
ری,40,5,25,1,1854652586
ری,50,1,0,0,2999852990
ری,50,1,0,1,3195958998
ری,50,1,5,0,2136949449
ری,50,1,5,1,3148130524
ری,50,1,10,0,1709333546
ری,50,1,10,1,2487947536
ری,50,1,15,0,1000000000
ری,50,1,15,1,1475816607
ری,50,1,20,0,1000000000
ری,50,1,20,1,1213439546
ری,50,1,25,0,1000000000
ری,50,1,25,1,1000000000
ری,50,2,0,0,3304346829
ری,50,2,0,1,3719109494
ری,50,2,5,0,2446218079
ری,50,2,5,1,3626681932
ری,50,2,10,0,1805348663
ری,50,2,10,1,2492538533
ری,50,2,15,0,1308480418
ری,50,2,15,1,2268414798
ری,50,2,20,0,1000000000
ری,50,2,20,1,1392604232
ری,50,2,25,0,1000000000
ری,50,2,25,1,1055593973
ری,50,3,0,0,3725944606
ری,50,3,0,1,4286411038
ری,50,3,5,0,3312208216
ری,50,3,5,1,3826443711
ری,50,3,10,0,2648008140
ری,50,3,10,1,3519672750
ری,50,3,15,0,2027822181
ری,50,3,15,1,2615015118
ری,50,3,20,0,1425437745
ری,50,3,20,1,1844414069
ری,50,3,25,0,1000000000
ری,50,3,25,1,1154380106
ری,50,4,0,0,4224140452
ری,50,4,0,1,4776708237
ری,50,4,5,0,3662501638
ری,50,4,5,1,4248690269
ری,50,4,10,0,3266937784
ری,50,4,10,1,3700840966
ری,50,4,15,0,2332422263
ری,50,4,15,1,3157999609
ری,50,4,20,0,1605927047
ری,50,4,20,1,2651529749
ری,50,4,25,0,1107914992
ری,50,4,25,1,1851135813
ری,50,5,0,0,4471200417
ری,50,5,0,1,5251618867
ری,50,5,5,0,3874745228
ری,50,5,5,1,4864102894
ری,50,5,10,0,3335348455
ری,50,5,10,1,4289546529
ری,50,5,15,0,3127751780
ری,50,5,15,1,3830879669
ری,50,5,20,0,2229581170
ری,50,5,20,1,3078738224
ری,50,5,25,0,1522086628
ری,50,5,25,1,2307579325
ری,60,1,0,0,3331151309
ری,60,1,0,1,4027330471
ری,60,1,5,0,2749798476
ری,60,1,5,1,3446998321
ری,60,1,10,0,2276385835
ری,60,1,10,1,2805272225
ری,60,1,15,0,1347979019
ری,60,1,15,1,1899507540
ری,60,1,20,0,1000000000
ری,60,1,20,1,1707439169
ری,60,1,25,0,1000000000
ری,60,1,25,1,1000000000
ری,60,2,0,0,3560648844
ری,60,2,0,1,4339865750
ری,60,2,5,0,2995303039
ری,60,2,5,1,4083342135
ری,60,2,10,0,2784567575
ری,60,2,10,1,3327323193
ری,60,2,15,0,1991170399
ری,60,2,15,1,2817896150
ری,60,2,20,0,1549864350
ری,60,2,20,1,1847033905
ری,60,2,25,0,1000000000
ری,60,2,25,1,1285773205
ری,60,3,0,0,3915989906
ری,60,3,0,1,4875774737
ری,60,3,5,0,3791245891
ری,60,3,5,1,4095373966
ری,60,3,10,0,2936564499
ری,60,3,10,1,3534195109
ری,60,3,15,0,2100038730
ری,60,3,15,1,3202820014
ری,60,3,20,0,1619117153
ری,60,3,20,1,2736800499
ری,60,3,25,0,1431541314
ری,60,3,25,1,1796212398
ری,60,4,0,0,4489269146
ری,60,4,0,1,5263270397
ری,60,4,5,0,4373700440
ری,60,4,5,1,4623055846
ری,60,4,10,0,3222238958
ری,60,4,10,1,4270474107
ری,60,4,15,0,2917366489
ری,60,4,15,1,3656005836
ری,60,4,20,0,2565717474
ری,60,4,20,1,3129095494
ری,60,4,25,0,1774453274
ری,60,4,25,1,2648090629
ری,60,5,0,0,4993035147
ری,60,5,0,1,5601585497
ری,60,5,5,0,4561397656
ری,60,5,5,1,5034077013
ری,60,5,10,0,4050011009
ری,60,5,10,1,4511434708
ری,60,5,15,0,3562746127
ری,60,5,15,1,3936927524
ری,60,5,20,0,2719648575
ری,60,5,20,1,3466568484
ری,60,5,25,0,2333322933
ری,60,5,25,1,3102403397
ری,70,1,0,0,3607008757
ری,70,1,0,1,4552366203
ری,70,1,5,0,3053655535
ری,70,1,5,1,3814824669
ری,70,1,10,0,2505209393
ری,70,1,10,1,2941806245
ری,70,1,15,0,1647972622
ری,70,1,15,1,2778397478
ری,70,1,20,0,1207087638
ری,70,1,20,1,1715124879
ری,70,1,25,0,1000000000
ری,70,1,25,1,1403111693
ری,70,2,0,0,4209596023
ری,70,2,0,1,4921088700
ری,70,2,5,0,3708262100
ری,70,2,5,1,4525670127
ری,70,2,10,0,2980777267
ری,70,2,10,1,3364373506
ری,70,2,15,0,2127784794
ری,70,2,15,1,2936947353
ری,70,2,20,0,1668560300
ری,70,2,20,1,2406319483
ری,70,2,25,0,1131614949
ری,70,2,25,1,1644827752
ری,70,3,0,0,4761387958
ری,70,3,0,1,5612714137
ری,70,3,5,0,3935684840
ری,70,3,5,1,4651706592
ری,70,3,10,0,3701495545
ری,70,3,10,1,4411816151
ری,70,3,15,0,2564486592
ری,70,3,15,1,3460355757
ری,70,3,20,0,2177165972
ری,70,3,20,1,2860422253
ری,70,3,25,0,1591371402
ری,70,3,25,1,2266871571
ری,70,4,0,0,5201484381
ری,70,4,0,1,5742937734
ری,70,4,5,0,4605755571
ری,70,4,5,1,5442079583
ری,70,4,10,0,4222029072
ری,70,4,10,1,4627082723
ری,70,4,15,0,3384405189
ری,70,4,15,1,3951344730
ری,70,4,20,0,2837251820
ری,70,4,20,1,3511053213
ری,70,4,25,0,1961410334
ری,70,4,25,1,2969429534
ری,70,5,0,0,5520870132
ری,70,5,0,1,6489334891
ری,70,5,5,0,4947224593
ری,70,5,5,1,5850666946
ری,70,5,10,0,4297636578
ری,70,5,10,1,4925724096
ری,70,5,15,0,3764682763
ری,70,5,15,1,4590507919
ری,70,5,20,0,3019030075
ری,70,5,20,1,3936687064
ری,70,5,25,0,2922798394
ری,70,5,25,1,3487450974
ری,80,1,0,0,4236094574
ری,80,1,0,1,4935223074
ری,80,1,5,0,3715062936
ری,80,1,5,1,4000558545
ری,80,1,10,0,3036211298
ری,80,1,10,1,3885376688
ری,80,1,15,0,2040835518
ری,80,1,15,1,3139829592
ری,80,1,20,0,1662955671
ری,80,1,20,1,2664464937
ری,80,1,25,0,1000000000
ری,80,1,25,1,1688295535
ری,80,2,0,0,4629880733
ری,80,2,0,1,5507007050
ری,80,2,5,0,3944971464
ری,80,2,5,1,4713202874
ری,80,2,10,0,3135240035
ری,80,2,10,1,4295787070
ری,80,2,15,0,2817737396
ری,80,2,15,1,3657837885
ری,80,2,20,0,2177057297
ری,80,2,20,1,2968530750
ری,80,2,25,0,1605049399
ری,80,2,25,1,2293929228
ری,80,3,0,0,5024403958
ری,80,3,0,1,5566784003
ری,80,3,5,0,4503623348
ری,80,3,5,1,5229131024
ری,80,3,10,0,3989628669
ری,80,3,10,1,4778250113
ری,80,3,15,0,3464812327
ری,80,3,15,1,3874280142
ری,80,3,20,0,2687390222
ری,80,3,20,1,3501085071
ری,80,3,25,0,2030502003
ری,80,3,25,1,2512222024
ری,80,4,0,0,5448241100
ری,80,4,0,1,6373715654
ری,80,4,5,0,4760750509
ری,80,4,5,1,5677914687
ری,80,4,10,0,4582458167
ری,80,4,10,1,5293543186
ری,80,4,15,0,3520583248
ری,80,4,15,1,4365443009
ری,80,4,20,0,3430662859
ری,80,4,20,1,3714931395
ری,80,4,25,0,2303609512
ری,80,4,25,1,3061562430
ری,80,5,0,0,5832627147
ری,80,5,0,1,6831845018
ری,80,5,5,0,5777894330
ری,80,5,5,1,6416981239
ری,80,5,10,0,4936387112
ری,80,5,10,1,5765911084
ری,80,5,15,0,4220376332
ری,80,5,15,1,4724954319
ری,80,5,20,0,3984760939
ری,80,5,20,1,4302846441
ری,80,5,25,0,2898855012
ری,80,5,25,1,3506617035
ری,90,1,0,0,4815322435
ری,90,1,0,1,5298797365
ری,90,1,5,0,4164128771
ری,90,1,5,1,4643251441
ری,90,1,10,0,3594968669
ری,90,1,10,1,4254055844
ری,90,1,15,0,2520876347
ری,90,1,15,1,3262741522
ری,90,1,20,0,1983943512
ری,90,1,20,1,3035982766
ری,90,1,25,0,1357979039
ری,90,1,25,1,2242377704
ری,90,2,0,0,4945661801
ری,90,2,0,1,5789897877
ری,90,2,5,0,4247522819
ری,90,2,5,1,5359773209
ری,90,2,10,0,3593593366
ری,90,2,10,1,4686788624
ری,90,2,15,0,3024365031
ری,90,2,15,1,4208916817
ری,90,2,20,0,2620506164
ری,90,2,20,1,3488831713
ری,90,2,25,0,1913157388
ری,90,2,25,1,2789124814
ری,90,3,0,0,5375298226
ری,90,3,0,1,6263145815
ری,90,3,5,0,4788501719
ری,90,3,5,1,5491141352
ری,90,3,10,0,4215756680
ری,90,3,10,1,5010097832
ری,90,3,15,0,3645850078
ری,90,3,15,1,4203721296
ری,90,3,20,0,3009830808
ری,90,3,20,1,3795345583
ری,90,3,25,0,2374074890
ری,90,3,25,1,3235170875
ری,90,4,0,0,6330662120
ری,90,4,0,1,6623656336
ری,90,4,5,0,5426682283
ری,90,4,5,1,6027434685
ری,90,4,10,0,4657834614
ری,90,4,10,1,5837358171
ری,90,4,15,0,4161919909
ری,90,4,15,1,4789867162
ری,90,4,20,0,3405391963
ری,90,4,20,1,4574194969
ری,90,4,25,0,2933327356
ری,90,4,25,1,3484069311
ری,90,5,0,0,6558145153
ری,90,5,0,1,7509555607
ری,90,5,5,0,5810026878
ری,90,5,5,1,6482005919
ری,90,5,10,0,5474824775
ری,90,5,10,1,5891643151
ری,90,5,15,0,5040824115
ری,90,5,15,1,5314952616
ری,90,5,20,0,4166219521
ری,90,5,20,1,5028940318
ری,90,5,25,0,3502743597
ری,90,5,25,1,3973626296
ری,100,1,0,0,5242991915
ری,100,1,0,1,5689902243
ری,100,1,5,0,4558226079
ری,100,1,5,1,5165335847
ری,100,1,10,0,4043475071
ری,100,1,10,1,4708990387
ری,100,1,15,0,3079638851
ری,100,1,15,1,3607118356
ری,100,1,20,0,2545309415
ری,100,1,20,1,3061064828
ری,100,1,25,0,2078487802
ری,100,1,25,1,2721889207
ری,100,2,0,0,5231250553
ری,100,2,0,1,6283624580
ری,100,2,5,0,5199096077
ری,100,2,5,1,5779003617
ری,100,2,10,0,4000888172
ری,100,2,10,1,5212316435
ری,100,2,15,0,3854682228
ری,100,2,15,1,4482410928
ری,100,2,20,0,3074526550
ری,100,2,20,1,3912913358
ری,100,2,25,0,2552726537
ری,100,2,25,1,3184570736
ری,100,3,0,0,5781942260
ری,100,3,0,1,6585592404
ری,100,3,5,0,5585664088
ری,100,3,5,1,6399328817
ری,100,3,10,0,4667840614
ری,100,3,10,1,5726495416
ری,100,3,15,0,4355467020
ری,100,3,15,1,4682068672
ری,100,3,20,0,3777632867
ری,100,3,20,1,4002603160
ری,100,3,25,0,3031717035
ری,100,3,25,1,3455449036
ری,100,4,0,0,6268751188
ری,100,4,0,1,6929390105
ری,100,4,5,0,5936909466
ری,100,4,5,1,6522711849
ری,100,4,10,0,5100546115
ری,100,4,10,1,5731555550
ری,100,4,15,0,4666878320
ری,100,4,15,1,5617645192
ری,100,4,20,0,4357762876
ری,100,4,20,1,4789873978
ری,100,4,25,0,3260352570
ری,100,4,25,1,4498242808
ری,100,5,0,0,7177152946
ری,100,5,0,1,7838976120
ری,100,5,5,0,6108567393
ری,100,5,5,1,7390358198
ری,100,5,10,0,6010723716
ری,100,5,10,1,6447656022
ری,100,5,15,0,4956058150
ری,100,5,15,1,6009822946
ری,100,5,20,0,4817677048
ری,100,5,20,1,5549054512
ری,100,5,25,0,3803003598
ری,100,5,25,1,4852386274
ری,110,1,0,0,5302155581
ری,110,1,0,1,6112817741
ری,110,1,5,0,5012075292
ری,110,1,5,1,5587196260
ری,110,1,10,0,4397544558
ری,110,1,10,1,4673276749
ری,110,1,15,0,3770492884
